"album_id","style_id"
"mw0003480115","ma0000011987"
"mw0003480115","ma0000012100"
"mw0003637838","ma0000002976"
"mw0003637838","ma0000013618"
"mw0003643928","ma0000012244"
"mw0003643928","ma0000004477"
"mw0003643928","ma0000002893"
"mw0003643928","ma0000012032"
"mw0003644682","ma0000013576"
"mw0003644682","ma0000002563"
"mw0003644682","ma0000011937"
"mw0003644682","ma0000013542"
"mw0003621387","ma0000002583"
"mw0003621387","ma0000012230"
"mw0003621387","ma0000002607"
"mw0003621387","ma0000012076"
"mw0003624202","ma0000004494"
"mw0003624202","ma0000012275"
"mw0003624202","ma0000011883"
"mw0003624202","ma0000012230"
"mw0003628920","ma0000011937"
"mw0003628920","ma0000013542"
"mw0003628920","ma0000002563"
"mw0003629362","ma0000004453"
"mw0003629362","ma0000012230"
"mw0003629362","ma0000004494"
"mw0003629727","ma0000002505"
"mw0003629727","ma0000002424"
"mw0003629727","ma0000002541"
"mw0003629727","ma0000013579"
"mw0003629727","ma0000012112"
"mw0003629727","ma0000011974"
"mw0003629727","ma0000011836"
"mw0003630777","ma0000012230"
"mw0003630777","ma0000012203"
"mw0003630777","ma0000013375"
"mw0003565375","ma0000013405"
"mw0003565375","ma0000002721"
"mw0003565375","ma0000012230"
"mw0003565375","ma0000012125"
"mw0003565954","ma0000004494"
"mw0003565954","ma0000012156"
"mw0003565954","ma0000012230"
"mw0003565954","ma0000011816"
"mw0003565958","ma0000004494"
"mw0003565958","ma0000012230"
"mw0003567254","ma0000012260"
"mw0003567254","ma0000002726"
"mw0003567254","ma0000002665"
"mw0003567254","ma0000005010"
"mw0003567254","ma0000002438"
"mw0003567446","ma0000013542"
"mw0003567446","ma0000013576"
"mw0003567773","ma0000012100"
"mw0003567773","ma0000004453"
"mw0003567773","ma0000002701"
"mw0003567773","ma0000012230"
"mw0003568043","ma0000002966"
"mw0003568043","ma0000011953"
"mw0003568350","ma0000012203"
"mw0003568350","ma0000002969"
"mw0003568814","ma0000012275"
"mw0003568814","ma0000012230"
"mw0003570696","ma0000012230"
"mw0003570696","ma0000002408"
"mw0003570696","ma0000004453"
"mw0003570696","ma0000004454"
"mw0003571936","ma0000004494"
"mw0003571936","ma0000012156"
"mw0003571936","ma0000012230"
"mw0003571936","ma0000012023"
"mw0003571943","ma0000004494"
"mw0003571943","ma0000012230"
"mw0003571943","ma0000012252"
"mw0003572031","ma0000012100"
"mw0003572031","ma0000013375"
"mw0003572031","ma0000012230"
"mw0003572031","ma0000012275"
"mw0003573015","ma0000012275"
"mw0003573015","ma0000013375"
"mw0003573015","ma0000012230"
"mw0003573375","ma0000012210"
"mw0003573375","ma0000002505"
"mw0003573375","ma0000012112"
"mw0003575105","ma0000004545"
"mw0003575105","ma0000012142"
"mw0003575105","ma0000012242"
"mw0003575105","ma0000011905"
"mw0003575105","ma0000004544"
"mw0003575105","ma0000005010"
"mw0003575105","ma0000002479"
"mw0003576298","ma0000002636"
"mw0003576298","ma0000002721"
"mw0003576298","ma0000011902"
"mw0003576305","ma0000004459"
"mw0003576305","ma0000002431"
"mw0003576305","ma0000002468"
"mw0003576305","ma0000002636"
"mw0003576305","ma0000002721"
"mw0003576305","ma0000002798"
"mw0003576305","ma0000002800"
"mw0003576305","ma0000012329"
"mw0003576305","ma0000012038"
"mw0003576305","ma0000002583"
"mw0003528785","ma0000004545"
"mw0003528785","ma0000011933"
"mw0003528785","ma0000013403"
"mw0003528787","ma0000002798"
"mw0003528787","ma0000004459"
"mw0003528787","ma0000002636"
"mw0003528806","ma0000012230"
"mw0003528806","ma0000012235"
"mw0003528806","ma0000012275"
"mw0003530801","ma0000012230"
"mw0003530801","ma0000012020"
"mw0003530801","ma0000012275"
"mw0003532196","ma0000002855"
"mw0003532762","ma0000012100"
"mw0003532762","ma0000004494"
"mw0003532762","ma0000002701"
"mw0003532762","ma0000004453"
"mw0003532762","ma0000012230"
"mw0003532762","ma0000012149"
"mw0003532859","ma0000012230"
"mw0003532859","ma0000004453"
"mw0003532859","ma0000002701"
"mw0003532859","ma0000012252"
"mw0003535533","ma0000002583"
"mw0003535533","ma0000004486"
"mw0003535533","ma0000002790"
"mw0003535533","ma0000012230"
"mw0003535920","ma0000012230"
"mw0003535920","ma0000004453"
"mw0003535920","ma0000012275"
"mw0003535920","ma0000002790"
"mw0003536736","ma0000004461"
"mw0003537787","ma0000002477"
"mw0003537787","ma0000004475"
"mw0003537787","ma0000011970"
"mw0003537787","ma0000012174"
"mw0003537787","ma0000012175"
"mw0003537787","ma0000002574"
"mw0003537787","ma0000012209"
"mw0003537787","ma0000011905"
"mw0003537787","ma0000002703"
"mw0003537787","ma0000002842"
"mw0003539162","ma0000012230"
"mw0003539162","ma0000004453"
"mw0003539162","ma0000004455"
"mw0003539201","ma0000012303"
"mw0003539201","ma0000002422"
"mw0003539201","ma0000012230"
"mw0003539201","ma0000004453"
"mw0003539201","ma0000004494"
"mw0003540126","ma0000012230"
"mw0003540126","ma0000004494"
"mw0003540126","ma0000004453"
"mw0003540126","ma0000012156"
"mw0003540126","ma0000012201"
"mw0003586975","ma0000012230"
"mw0003586975","ma0000012023"
"mw0003586975","ma0000004449"
"mw0003586975","ma0000005020"
"mw0003586975","ma0000012218"
"mw0003591598","ma0000004494"
"mw0003591598","ma0000012156"
"mw0003591598","ma0000012230"
"mw0003592749","ma0000004455"
"mw0003592749","ma0000012230"
"mw0003592749","ma0000002583"
"mw0003592777","ma0000004494"
"mw0003592777","ma0000012230"
"mw0003592777","ma0000012156"
"mw0003592863","ma0000012230"
"mw0003592863","ma0000004494"
"mw0003592863","ma0000012275"
"mw0003595898","ma0000004450"
"mw0003595898","ma0000011872"
"mw0003595898","ma0000002750"
"mw0003596398","ma0000011905"
"mw0003596398","ma0000012242"
"mw0003596398","ma0000002842"
"mw0003596398","ma0000011883"
"mw0003596398","ma0000012230"
"mw0003596398","ma0000002477"
"mw0003596398","ma0000002703"
"mw0003596398","ma0000013411"
"mw0003596461","ma0000011829"
"mw0003596461","ma0000012230"
"mw0003596461","ma0000002750"
"mw0003596461","ma0000011872"
"mw0003597220","ma0000004549"
"mw0003597220","ma0000011930"
"mw0003597220","ma0000012260"
"mw0003597220","ma0000002587"
"mw0003597220","ma0000002552"
"mw0003597220","ma0000012178"
"mw0003597220","ma0000011905"
"mw0003597220","ma0000002840"
"mw0003597220","ma0000002586"
"mw0003597220","ma0000012057"
"mw0003597750","ma0000004494"
"mw0003597750","ma0000012100"
"mw0003597750","ma0000012230"
"mw0003597750","ma0000004453"
"mw0003576897","ma0000011930"
"mw0003576897","ma0000002709"
"mw0003576897","ma0000002570"
"mw0003576897","ma0000002540"
"mw0003576897","ma0000012262"
"mw0003576897","ma0000002754"
"mw0003576897","ma0000011996"
"mw0003576342","ma0000002887"
"mw0003576342","ma0000002750"
"mw0003576342","ma0000002544"
"mw0003576342","ma0000004450"
"mw0003576342","ma0000011872"
"mw0003576343","ma0000012000"
"mw0003576343","ma0000002487"
"mw0003576343","ma0000004443"
"mw0003576904","ma0000004453"
"mw0003576904","ma0000004494"
"mw0003576904","ma0000002701"
"mw0003576904","ma0000012230"
"mw0003577703","ma0000012230"
"mw0003577703","ma0000004453"
"mw0003577731","ma0000012312"
"mw0003577731","ma0000002544"
"mw0003577731","ma0000002651"
"mw0003577731","ma0000011974"
"mw0003578978","ma0000011933"
"mw0003578978","ma0000011987"
"mw0003578978","ma0000004544"
"mw0003578365","ma0000002867"
"mw0003578365","ma0000013542"
"mw0003578365","ma0000013523"
"mw0003578365","ma0000012254"
"mw0003578365","ma0000013576"
"mw0003578365","ma0000012169"
"mw0003580967","ma0000012100"
"mw0003580967","ma0000004453"
"mw0003580967","ma0000012230"
"mw0003580972","ma0000002867"
"mw0003580972","ma0000012216"
"mw0003580972","ma0000004443"
"mw0003582780","ma0000004494"
"mw0003582780","ma0000012230"
"mw0003582780","ma0000012303"
"mw0003582780","ma0000012252"
"mw0003584190","ma0000004500"
"mw0001294320","ma0000002484"
"mw0001294320","ma0000012342"
"mw0001294320","ma0000002728"
"mw0001294320","ma0000002800"
"mw0001294320","ma0000012018"
"mw0003438187","ma0000004509"
"mw0003442102","ma0000012230"
"mw0003442102","ma0000012100"
"mw0003442102","ma0000004453"
"mw0003444339","ma0000012230"
"mw0003444339","ma0000002583"
"mw0003444339","ma0000012020"
"mw0003452824","ma0000012125"
"mw0003452824","ma0000013405"
"mw0003452824","ma0000004447"
"mw0003452824","ma0000004449"
"mw0003452824","ma0000012230"
"mw0003452824","ma0000002721"
"mw0003453268","ma0000011828"
"mw0003455509","ma0000002547"
"mw0003455509","ma0000012324"
"mw0003455509","ma0000011855"
"mw0003455509","ma0000002721"
"mw0003455509","ma0000002797"
"mw0003457196","ma0000004499"
"mw0003457198","ma0000011828"
"mw0003457198","ma0000002891"
"mw0003457198","ma0000002869"
"mw0003552491","ma0000012230"
"mw0003552491","ma0000004453"
"mw0003481103","ma0000013576"
"mw0003481103","ma0000013542"
"mw0003481103","ma0000002871"
"mw0003481103","ma0000011937"
"mw0003481171","ma0000012338"
"mw0003487673","ma0000002582"
"mw0003487673","ma0000012210"
"mw0003487673","ma0000002431"
"mw0003487673","ma0000002829"
"mw0003488333","ma0000011828"
"mw0003487536","ma0000004499"
"mw0003516770","ma0000011828"
"mw0003516770","ma0000012315"
"mw0003515752","ma0000013375"
"mw0003515752","ma0000012100"
"mw0003515752","ma0000012230"
"mw0003524235","ma0000004520"
"mw0003524732","ma0000004499"
"mw0003524732","ma0000004520"
"mw0003524802","ma0000012291"
"mw0003493816","ma0000002582"
"mw0003493816","ma0000012076"
"mw0003493816","ma0000012210"
"mw0003499429","ma0000012100"
"mw0003499429","ma0000012230"
"mw0003499429","ma0000004453"
"mw0003499512","ma0000011836"
"mw0003499512","ma0000002424"
"mw0003499512","ma0000012032"
"mw0003499512","ma0000013411"
"mw0003499804","ma0000002424"
"mw0003499804","ma0000012346"
"mw0003499804","ma0000002717"
"mw0003499804","ma0000013403"
"mw0003499804","ma0000013592"
"mw0003460150","ma0000002891"
"mw0003460150","ma0000004504"
"mw0003460150","ma0000002869"
"mw0003460154","ma0000012338"
"mw0003464641","ma0000012230"
"mw0003464641","ma0000004453"
"mw0003464819","ma0000004500"
"mw0003464819","ma0000002869"
"mw0003464819","ma0000002891"
"mw0003509629","ma0000004545"
"mw0003509629","ma0000011905"
"mw0003509629","ma0000004544"
"mw0003509629","ma0000002476"
"mw0003509629","ma0000002947"
"mw0003509629","ma0000005010"
"mw0003510047","ma0000012230"
"mw0003510047","ma0000012100"
"mw0003510047","ma0000002422"
"mw0003599463","ma0000011828"
"mw0003541979","ma0000004443"
"mw0003541979","ma0000002895"
"mw0003541979","ma0000012230"
"mw0003541979","ma0000004449"
"mw0003543353","ma0000013375"
"mw0003543353","ma0000012275"
"mw0003543353","ma0000012230"
"mw0003545257","ma0000004488"
"mw0003545257","ma0000012230"
"mw0003545257","ma0000004443"
"mw0003551242","ma0000013543"
"mw0003551242","ma0000002507"
"mw0003551242","ma0000002544"
"mw0003551242","ma0000012258"
"mw0003551242","ma0000011923"
"mw0003551242","ma0000002651"
"mw0003551248","ma0000002611"
"mw0003551248","ma0000011863"
"mw0003551248","ma0000013542"
"mw0003551248","ma0000013576"
"mw0003471444","ma0000012131"
"mw0003471444","ma0000011953"
"mw0003471444","ma0000002606"
"mw0003472186","ma0000002829"
"mw0003472186","ma0000002422"
"mw0003472186","ma0000004457"
"mw0003472186","ma0000004421"
"mw0003472186","ma0000002806"
"mw0003479521","ma0000004500"
"mw0003479521","ma0000004504"
"mw0003628430","ma0000012254"
"mw0003628430","ma0000005012"
"mw0003628430","ma0000012169"
"mw0003628430","ma0000011907"
"mw0003564396","ma0000002932"
"mw0003564396","ma0000013542"
"mw0003566539","ma0000012291"
"mw0003569934","ma0000002785"
"mw0003569934","ma0000012230"
"mw0003569934","ma0000002721"
"mw0003574521","ma0000012100"
"mw0003574521","ma0000004453"
"mw0003575069","ma0000002946"
"mw0003575069","ma0000004416"
"mw0003532694","ma0000013542"
"mw0003532694","ma0000002871"
"mw0003535702","ma0000004509"
"mw0003677792","ma0000004520"
"mw0003592985","ma0000012230"
"mw0003592985","ma0000004453"
"mw0003592985","ma0000012100"
"mw0003592757","ma0000011907"
"mw0003592757","ma0000012169"
"mw0003597442","ma0000004500"
"mw0003597530","ma0000004509"
"mw0003576325","ma0000013542"
"mw0003576325","ma0000013576"
"mw0003578554","ma0000013542"
"mw0003578554","ma0000002871"
"mw0003578554","ma0000005012"
"mw0003583363","ma0000011907"
"mw0003583363","ma0000012254"
"mw0003583363","ma0000012169"
"mw0003583363","ma0000005012"
"mw0003449088","ma0000004445"
"mw0003449088","ma0000004443"
"mw0003449088","ma0000012268"
"mw0003617036","ma0000013542"
"mw0003617036","ma0000002871"
"mw0003617036","ma0000011937"
"mw0003617036","ma0000013576"
"mw0003469359","ma0000002636"
"mw0003469359","ma0000004459"
"mw0003469359","ma0000012033"
"mw0003506882","ma0000002871"
"mw0003506882","ma0000013576"
"mw0003506882","ma0000013542"
"mw0003477987","ma0000013542"
"mw0003477987","ma0000013551"
"mw0003477987","ma0000011937"
"mw0003477987","ma0000012203"
"mw0003621799","ma0000012203"
"mw0003621799","ma0000013542"
"mw0003636424","ma0000012254"
"mw0003636424","ma0000002969"
"mw0003431999","ma0000012203"
"mw0003431999","ma0000013542"
"mw0003431999","ma0000013576"
"mw0003447971","ma0000011828"
"mw0003453585","ma0000011828"
"mw0003556238","ma0000012020"
"mw0003556238","ma0000012230"
"mw0003562031","ma0000004520"
"mw0003483293","ma0000012230"
"mw0003483293","ma0000012252"
"mw0003483293","ma0000012303"
"mw0003524728","ma0000004500"
"mw0003525394","ma0000012328"
"mw0003525394","ma0000004547"
"mw0003525394","ma0000002797"
"mw0003525394","ma0000013405"
"mw0003525394","ma0000002721"
"mw0003493024","ma0000004520"
"mw0003493024","ma0000004500"
"mw0003493124","ma0000012291"
"mw0003493170","ma0000004520"
"mw0003500783","ma0000011907"
"mw0003500783","ma0000004548"
"mw0003500783","ma0000012169"
"mw0003501471","ma0000004500"
"mw0003501492","ma0000004499"
"mw0003505968","ma0000012210"
"mw0003505968","ma0000002424"
"mw0003505968","ma0000012263"
"mw0003509794","ma0000012215"
"mw0003509794","ma0000004504"
"mw0003602693","ma0000002544"
"mw0003602693","ma0000002651"
"mw0003602693","ma0000002893"
"mw0003602693","ma0000004480"
"mw0003546117","ma0000012230"
"mw0003546117","ma0000004453"
"mw0003546117","ma0000004457"
"mw0003546117","ma0000002408"
"mw0003546117","ma0000012191"
"mw0003470762","ma0000004520"
"mw0003470762","ma0000004499"
"mw0003470762","ma0000012291"
"mw0003476706","ma0000012210"
"mw0003476706","ma0000013554"
"mw0003478563","ma0000012338"
"mw0003637837","ma0000013542"
"mw0003637837","ma0000002871"
"mw0003630776","ma0000004500"
"mw0003575133","ma0000011907"
"mw0003575133","ma0000004548"
"mw0003575133","ma0000012169"
"mw0003677789","ma0000004520"
"mw0003677789","ma0000004500"
"mw0003597544","ma0000004500"
"mw0003579874","ma0000004520"
"mw0003579891","ma0000004500"
"mw0003584194","ma0000004500"
"mw0003584194","ma0000012215"
"mw0003584254","ma0000004500"
"mw0003375209","ma0000004488"
"mw0003375209","ma0000012230"
"mw0003375209","ma0000012149"
"mw0003553110","ma0000012203"
"mw0003553110","ma0000011909"
"mw0003553110","ma0000002918"
"mw0003553110","ma0000002871"
"mw0003518648","ma0000002946"
"mw0003518648","ma0000004443"
"mw0003518648","ma0000004416"
"mw0003525753","ma0000002871"
"mw0003525753","ma0000013542"
"mw0003525753","ma0000011937"
"mw0003525753","ma0000013576"
"mw0003525753","ma0000002918"
"mw0003527620","ma0000002893"
"mw0003527620","ma0000002544"
"mw0003527620","ma0000012032"
"mw0003460063","ma0000012063"
"mw0003460063","ma0000012246"
"mw0003460063","ma0000002829"
"mw0003468626","ma0000011909"
"mw0003468626","ma0000013554"
"mw0003468626","ma0000013375"
"mw0003468626","ma0000013542"
"mw0003505849","ma0000013523"
"mw0003505849","ma0000012254"
"mw0003568490","ma0000002946"
"mw0003568490","ma0000012357"
"mw0003590163","ma0000013542"
"mw0003590163","ma0000013576"
"mw0003590163","ma0000012203"
"mw0003492319","ma0000002946"
"mw0003492319","ma0000004416"
"mw0001971586","ma0000002520"
"mw0001971586","ma0000002865"
"mw0001971586","ma0000011895"
"mw0001971586","ma0000002405"
"mw0001971586","ma0000011870"
"mw0001971586","ma0000002763"
"mw0001971586","ma0000011827"
"mw0001971586","ma0000012096"
"mw0001971586","ma0000012000"
"mw0002488442",NA
"mw0003436866","ma0000004488"
"mw0003436866","ma0000012149"
"mw0003436866","ma0000012230"
"mw0003436535","ma0000002416"
"mw0003436535","ma0000004495"
"mw0003436535","ma0000002564"
"mw0003436535","ma0000002559"
"mw0003436535","ma0000002637"
"mw0003436535","ma0000011905"
"mw0003436535","ma0000004426"
"mw0003436535","ma0000002784"
"mw0003438023","ma0000012100"
"mw0003438023","ma0000012149"
"mw0003438023","ma0000012230"
"mw0003438045","ma0000004457"
"mw0003438045","ma0000012063"
"mw0003438045","ma0000002468"
"mw0003440573","ma0000012230"
"mw0003440573","ma0000012100"
"mw0003440573","ma0000004453"
"mw0003440573","ma0000004494"
"mw0003440737","ma0000002468"
"mw0003440737","ma0000002636"
"mw0003440737","ma0000002798"
"mw0003440737","ma0000002800"
"mw0003440737","ma0000004459"
"mw0003440737","ma0000002721"
"mw0003442116","ma0000012230"
"mw0003442116","ma0000004453"
"mw0003442116","ma0000004494"
"mw0003442116","ma0000012300"
"mw0003442237","ma0000012230"
"mw0003442237","ma0000004453"
"mw0003442484","ma0000004415"
"mw0003442484","ma0000002960"
"mw0003444377","ma0000012230"
"mw0003444377","ma0000012100"
"mw0003444377","ma0000004453"
"mw0003444794","ma0000002969"
"mw0003444794","ma0000012230"
"mw0003444794","ma0000004453"
"mw0003444812","ma0000012132"
"mw0003444812","ma0000004492"
"mw0003444812","ma0000002541"
"mw0003444812","ma0000002804"
"mw0003444812","ma0000002840"
"mw0003444812","ma0000002586"
"mw0003448671",NA
"mw0003448785","ma0000012230"
"mw0003448785","ma0000004453"
"mw0003448785","ma0000012328"
"mw0003448785","ma0000002721"
"mw0003449789",NA
"mw0003450685","ma0000012230"
"mw0003450685","ma0000004453"
"mw0003450685","ma0000012020"
"mw0003450745","ma0000004494"
"mw0003450745","ma0000012294"
"mw0003450745","ma0000012252"
"mw0003450745","ma0000012230"
"mw0003451531","ma0000004496"
"mw0003451531","ma0000012085"
"mw0003451531","ma0000002721"
"mw0003451531","ma0000013583"
"mw0003451531","ma0000012161"
"mw0003451531","ma0000012328"
"mw0003451979",NA
"mw0003451981","ma0000012230"
"mw0003451981","ma0000002582"
"mw0003451981","ma0000012210"
"mw0003451981","ma0000012083"
"mw0003451986","ma0000012230"
"mw0003451986","ma0000012020"
"mw0003451986","ma0000002583"
"mw0003452196","ma0000012230"
"mw0003452196","ma0000012020"
"mw0003452196","ma0000012275"
"mw0003452196","ma0000004453"
"mw0003452196","ma0000012108"
"mw0003452855","ma0000012230"
"mw0003452855","ma0000012020"
"mw0003452855","ma0000002887"
"mw0003452855","ma0000011883"
"mw0003452949",NA
"mw0003454069",NA
"mw0003454073",NA
"mw0003454460","ma0000002583"
"mw0003454460","ma0000012230"
"mw0003454460","ma0000012255"
"mw0003454460","ma0000012252"
"mw0003456692",NA
"mw0003456699",NA
"mw0003946259","ma0000002867"
"mw0003962921","ma0000011929"
"mw0003962921","ma0000012268"
"mw0003962921","ma0000012254"
"mw0003962921","ma0000012148"
"mw0003971179","ma0000002721"
"mw0004043187",NA
"mw0003987423",NA
"mw0003472917","ma0000002422"
"mw0003472917","ma0000012230"
"mw0003472917","ma0000002583"
"mw0003472917","ma0000004494"
"mw0003472917","ma0000004453"
"mw0003472917","ma0000002790"
"mw0003472917","ma0000012275"
"mw0003472917","ma0000012263"
